table	offset	size	member	type	field_type	count	flags	layer	tier	writers	readers
CAI_BaseNPCTroika	0x61d0	0x4	m_LastSoundPlayer.m_iNext	int	FIELD_INTEGER	1		CAI_BaseNPCTroika	datamap	1	0
CAI_BaseNPCTroika	0x61d4	0x4	m_LastSoundPlayer.m_iNextAudible	int	FIELD_INTEGER	1		CAI_BaseNPCTroika	datamap	1	0
CAI_BaseNPCTroika	0x61d8	0xc	m_LastSoundPlayer.m_vecOrigin	Vector	FIELD_VECTOR	1		CAI_BaseNPCTroika	datamap	0	1
CAI_BaseNPCTroika	0x61e4	0x2c	m_LastSoundWorld	CSound	FIELD_EMBEDDED	1		CAI_BaseNPCTroika	datamap	1	0
CAI_BaseNPCTroika	0x61e4	0x4	m_LastSoundWorld.m_hOwner	EHANDLE	FIELD_EHANDLE	1		CAI_BaseNPCTroika	datamap	1	0
CAI_BaseNPCTroika	0x61e8	0x4	m_LastSoundWorld.m_iType	int	FIELD_INTEGER	1		CAI_BaseNPCTroika	datamap	1	0
CAI_BaseNPCTroika	0x61ec	0x4	m_LastSoundWorld.m_iVolume	int	FIELD_INTEGER	1		CAI_BaseNPCTroika	datamap	1	0
CAI_BaseNPCTroika	0x61f0	0x4	m_LastSoundWorld.m_flStartTime	float	FIELD_TIME	1		CAI_BaseNPCTroika	datamap	1	0
CAI_BaseNPCTroika	0x61f4	0x4	m_LastSoundWorld.m_flExpireTime	float	FIELD_TIME	1		CAI_BaseNPCTroika	datamap	1	0
CAI_BaseNPCTroika	0x61f8		m_LastSoundWorld.m_bNoExpirationTime	bool		1		CAI_BaseNPCTroika	sdk-order	1	0
CAI_BaseNPCTroika	0x61fc	0x4	m_LastSoundWorld.m_iNext	int	FIELD_INTEGER	1		CAI_BaseNPCTroika	datamap	1	0
CAI_BaseNPCTroika	0x6200	0x4	m_LastSoundWorld.m_iNextAudible	int	FIELD_INTEGER	1		CAI_BaseNPCTroika	datamap	1	0
CAI_BaseNPCTroika	0x6204	0xc	m_LastSoundWorld.m_vecOrigin	Vector	FIELD_VECTOR	1		CAI_BaseNPCTroika	datamap	0	1
CAI_BaseNPCTroika	0x6210	0x2c	m_LastSoundFlinch	CSound	FIELD_EMBEDDED	1		CAI_BaseNPCTroika	datamap	1	0
CAI_BaseNPCTroika	0x6210	0x4	m_LastSoundFlinch.m_hOwner	EHANDLE	FIELD_EHANDLE	1		CAI_BaseNPCTroika	datamap	1	0
CAI_BaseNPCTroika	0x6214	0x4	m_LastSoundFlinch.m_iType	int	FIELD_INTEGER	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6218	0x4	m_LastSoundFlinch.m_iVolume	int	FIELD_INTEGER	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x621c	0x4	m_LastSoundFlinch.m_flStartTime	float	FIELD_TIME	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6220	0x4	m_LastSoundFlinch.m_flExpireTime	float	FIELD_TIME	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6228	0x4	m_LastSoundFlinch.m_iNext	int	FIELD_INTEGER	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x622c	0x4	m_LastSoundFlinch.m_iNextAudible	int	FIELD_INTEGER	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6230	0xc	m_LastSoundFlinch.m_vecOrigin	Vector	FIELD_VECTOR	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x623c	0x4	m_flNextInvestigateSoundTime	float	FIELD_TIME	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6240	0x4	m_hMoveTargetEnt	EHANDLE	FIELD_EHANDLE	1		CAI_BaseNPCTroika	datamap	1	0
CAI_BaseNPCTroika	0x6244	0x4	m_flNextUpdateThink	float	FIELD_TIME	1		CAI_BaseNPCTroika	datamap	2	1
CAI_BaseNPCTroika	0x6248	0x4	m_flNextNormalThink	float	FIELD_TIME	1		CAI_BaseNPCTroika	datamap	2	1
CAI_BaseNPCTroika	0x624c	0x4	m_flNextMoveThink	float	FIELD_TIME	1		CAI_BaseNPCTroika	datamap	2	1
CAI_BaseNPCTroika	0x6250	0x4	m_flNextAIThink	float	FIELD_TIME	1		CAI_BaseNPCTroika	datamap	2	1
CAI_BaseNPCTroika	0x6254	0x4	m_flLastUpdateThink	float	FIELD_TIME	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6258	0x4	m_flLastNormalThink	float	FIELD_TIME	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x625c	0x4	m_flLastMoveThink	float	FIELD_TIME	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6260	0x4	m_flLastAIThink	float	FIELD_TIME	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6264	0x4	m_flPlayerDist	float	FIELD_FLOAT	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6268	0x4	m_flEnemyDist	float	FIELD_FLOAT	1		CAI_BaseNPCTroika	datamap	0	9
CAI_BaseNPCTroika	0x626c	0x4	m_flEnemyHeightDiff	float	FIELD_FLOAT	1		CAI_BaseNPCTroika	datamap	0	4
CAI_BaseNPCTroika	0x6270	0x4	m_flEnemyLastKnownDist	float	FIELD_FLOAT	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6274	0x4	m_flMeleeHeightDiffTimer	float	FIELD_TIME	1		CAI_BaseNPCTroika	datamap	4	4
CAI_BaseNPCTroika	0x6278	0x1	m_bInPlayerPVS	bool	FIELD_BOOLEAN	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6279	0x1	m_bInPlayerLOS	bool	FIELD_BOOLEAN	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x627c	0x4	m_flLastInPlayerPVS	float	FIELD_FLOAT	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6280	0x4	m_flLastInPlayerLOS	float	FIELD_FLOAT	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6284	0x4	m_flNextPlayerLOS	float	FIELD_FLOAT	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6288	0x4	m_flNextCheckEnterPVSTime	float	FIELD_FLOAT	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x628c	0x4	m_hClosestPlayer	EHANDLE	FIELD_EHANDLE	1		CAI_BaseNPCTroika	datamap	1	4
CAI_BaseNPCTroika	0x6290	0xc	m_vecForward	Vector	FIELD_VECTOR	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x629c	0xc	m_vecRight	Vector	FIELD_VECTOR	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x62a8	0xc	m_vecInitialPosition	Vector	FIELD_POSITION_VECTOR	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x62b4	0xc	m_qaInitialAngles	Vector	FIELD_VECTOR	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x62c0	0x4	m_flOccludedDelayNormal	float	FIELD_FLOAT	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x62c4	0x4	m_flOccludedDelayCover	float	FIELD_FLOAT	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x62c8	0x4	m_flOccludedDelay	float	FIELD_FLOAT	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x62cc	0x4	m_flOccludedReportTimeE	float	FIELD_TIME	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x62d0	0x4	m_flOccludedReportTimeT	float	FIELD_TIME	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x62d4	0x4	m_flOccludedReportTimeW	float	FIELD_TIME	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x62d8	0x4	m_sInterestingPlaceGroups	string_t	FIELD_STRING	1	KEY key=interesting_place_groups	CAI_BaseNPCTroika	datamap	0	1
CAI_BaseNPCTroika	0x62dc	0x4	m_iInterestingPlaceGroups	int	FIELD_INTEGER	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x62e0	0x4	m_sHintGroups	string_t	FIELD_STRING	1	KEY key=hint_groups	CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x62e4	0x4	m_iHintGroups	int	FIELD_INTEGER	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x62e8	0x1	m_bInterestingPlaceArrived	bool	FIELD_BOOLEAN	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x62e9		m_bInitialized	bool		1		CAI_BaseNPCTroika	walked	3	0
CAI_BaseNPCTroika	0x62ec		m_pInterestingPlace	CAI_InterestingPlace*		1		CAI_BaseNPCTroika	doc	5	6
CAI_BaseNPCTroika	0x62f0	0xc	m_vecInterestingPlace	Vector	FIELD_POSITION_VECTOR	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x62fc		m_pLastInterestingPlace	CAI_InterestingPlace*		1		CAI_BaseNPCTroika	walked	2	0
CAI_BaseNPCTroika	0x6300		m_pPatrolInterestPlace	CAI_InterestingPlace*		1		CAI_BaseNPCTroika	doc	7	2
CAI_BaseNPCTroika	0x6304	0x4	m_eInterestingPlaceMode	int	FIELD_INTEGER	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6308	0x4	m_iInterestingDeathActivity	int	FIELD_INTEGER	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x630c		m_pPedestrianLink	CAI_Link*		1		CAI_BaseNPCTroika	walked	3	2
CAI_BaseNPCTroika	0x6310		m_iRestorePedLinkNode	int		1		CAI_BaseNPCTroika	walked	1	2
CAI_BaseNPCTroika	0x6314		m_iRestorePedLinkDestNode	int		1		CAI_BaseNPCTroika	walked	1	2
CAI_BaseNPCTroika	0x6318	0x4	m_flNextCrosswalkUpdateTime	float	FIELD_TIME	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x631c	0x4	m_flNextPedInteractTime	float	FIELD_TIME	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6320	0x4	m_flGoalTolerance	float	FIELD_FLOAT	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6324	0x4	m_flInsideInterruptDistanceSqr	float	FIELD_FLOAT	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6328	0x4	m_flOutsideInterruptDistanceSqr	float	FIELD_FLOAT	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x632c	0x4	m_flInterruptTime	float	FIELD_TIME	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6330	0x4	m_flWaitFinishedDelta	float	FIELD_FLOAT	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6334	0x1	m_bWaitFinishedSet	bool	FIELD_BOOLEAN	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6338	0x4	m_eInvestigateMode	int	FIELD_INTEGER	1	KEY key=investigate_mode	CAI_BaseNPCTroika	datamap	1	2
CAI_BaseNPCTroika	0x633c	0x4	m_eInvestigateModeCombat	int	FIELD_INTEGER	1	KEY key=investigate_mode_combat	CAI_BaseNPCTroika	datamap	1	2
CAI_BaseNPCTroika	0x6340	0x1	m_bFullInvestigate	bool	FIELD_BOOLEAN	1	KEY key=full_investigate	CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6344	0x4	m_iBrightRoutePenalty	int	FIELD_INTEGER	1	KEY key=bright_route_penalty	CAI_BaseNPCTroika	datamap	0	1
CAI_BaseNPCTroika	0x6348	0x4	m_iPLInvestigateLevel	int	FIELD_INTEGER	1	KEY INPUT key=pl_investigate	CAI_BaseNPCTroika	datamap	0	1
CAI_BaseNPCTroika	0x634c	0x4	m_iPLCriminalFleeLevel	int	FIELD_INTEGER	1	KEY INPUT key=pl_criminal_flee	CAI_BaseNPCTroika	datamap	0	1
CAI_BaseNPCTroika	0x6350	0x4	m_iPLCriminalAttackLevel	int	FIELD_INTEGER	1	KEY INPUT key=pl_criminal_attack	CAI_BaseNPCTroika	datamap	0	1
CAI_BaseNPCTroika	0x6354	0x4	m_iPLSupernaturalFleeLevel	int	FIELD_INTEGER	1	KEY INPUT key=pl_supernatural_flee	CAI_BaseNPCTroika	datamap	0	1
CAI_BaseNPCTroika	0x6358	0x4	m_iPLSupernaturalAttackLevel	int	FIELD_INTEGER	1	KEY INPUT key=pl_supernatural_attack	CAI_BaseNPCTroika	datamap	0	1
CAI_BaseNPCTroika	0x635c	0xc	m_iPLCriminalLevelWitnessed	custom	FIELD_CUSTOM	1		CAI_BaseNPCTroika	datamap	1	0
CAI_BaseNPCTroika	0x6360		m_iPLCriminalLevelWitnessed.m_CoderBase	unsigned char		1		CAI_BaseNPCTroika	walked	3	0
CAI_BaseNPCTroika	0x6361		m_iPLCriminalLevelWitnessed.m_TraitsBase	unsigned char		1		CAI_BaseNPCTroika	walked	3	0
CAI_BaseNPCTroika	0x6364		m_iPLCriminalLevelWitnessed.m_iEncoded	int		1		CAI_BaseNPCTroika	doc	4	4
CAI_BaseNPCTroika	0x6368	0x4	m_iPLSupernaturalLevelWitnessed	int	FIELD_INTEGER	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x636c	0x4	m_iPLCriminalActProcessed	int	FIELD_INTEGER	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6370	0x4	m_iPLSupernaturalActProcessed	int	FIELD_INTEGER	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6374	0xc	m_vecPLSupernaturalLocation	Vector	FIELD_POSITION_VECTOR	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6380	0xc	m_vecPLCriminalLocation	Vector	FIELD_POSITION_VECTOR	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x638c	0x4	m_hCriminalOffender	EHANDLE	FIELD_EHANDLE	1		CAI_BaseNPCTroika	datamap	2	0
CAI_BaseNPCTroika	0x6390	0x4	m_hSupernaturalOffender	EHANDLE	FIELD_EHANDLE	1		CAI_BaseNPCTroika	datamap	2	0
CAI_BaseNPCTroika	0x6394	0x1	m_bPLSupernaturalActFleeOnly	bool	FIELD_BOOLEAN	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6398	0x4	m_flCriminalIgnoreTimer	float	FIELD_TIME	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x639c	0x4	m_flSupernaturalIgnoreTimer	float	FIELD_TIME	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x63a0	0x4	m_flNosferatuIgnoreTimer	float	FIELD_TIME	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x63a4	0x4	m_flCriminalWitnessedTimer	float	FIELD_TIME	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x63a8	0x4	m_flSupernaturalWitnessedTimer	float	FIELD_TIME	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x63ac	0x4	m_sPlayerReaction	string_t	FIELD_STRING	1	KEY key=player_reaction	CAI_BaseNPCTroika	datamap	0	1
CAI_BaseNPCTroika	0x63b0	0x4	m_iNPCPerception	int	FIELD_INTEGER	1	KEY key=npc_perception	CAI_BaseNPCTroika	datamap	0	2
CAI_BaseNPCTroika	0x63b4	0x4	m_flSeekDistBase	float	FIELD_FLOAT	1	KEY key=vision	CAI_BaseNPCTroika	datamap	0	2
CAI_BaseNPCTroika	0x63b8	0x4	m_flSeekDistInspection	float	FIELD_FLOAT	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x63bc	0x4	m_flHearingScalarBase	float	FIELD_FLOAT	1	KEY key=hearing	CAI_BaseNPCTroika	datamap	0	2
CAI_BaseNPCTroika	0x63c0	0x4	m_flHearingScalarInspection	float	FIELD_FLOAT	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x63c4	0x4	m_flStealthVisionScalar	float	FIELD_FLOAT	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x63c8	0x4	m_flStealthVisionCone	float	FIELD_FLOAT	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x63cc	0x4	m_flStealthHearingDist	float	FIELD_FLOAT	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x63d0	0x4	m_flNextListenTime	float	FIELD_TIME	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x63d4	0x4	m_flNextInterestChangeTime	float	FIELD_TIME	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x63d8	0x1	m_bInvincible	bool	FIELD_BOOLEAN	1	KEY key=invincible	CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x63d9	0x1	m_bUseInteresting	bool	FIELD_BOOLEAN	1	KEY key=use_interesting	CAI_BaseNPCTroika	datamap	0	2
CAI_BaseNPCTroika	0x63da	0x1	m_bForceNPCCheck	bool	FIELD_BOOLEAN	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x63dc	0x4	m_flWeaponScareTime	float	FIELD_TIME	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x63e0	0x1	m_fSavePositionWalk	bool	FIELD_BOOLEAN	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x63e4	0x4	m_eFaceAnim	int	FIELD_INTEGER	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x63e8	0x4	m_flFaceYawDiff	float	FIELD_FLOAT	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x63ec	0x4	m_flDesiredMoveYaw	float	FIELD_FLOAT	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x63f0	0x1	m_bForceFrequentThink	bool	FIELD_BOOLEAN	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x63f4	0x4	m_eAlertLevel	int	FIELD_INTEGER	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x63f8	0x4	m_iSubState	int	FIELD_INTEGER	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x63fc	0x1	m_bGoToIdleState	bool	FIELD_BOOLEAN	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x63fd	0x1	m_bLeaningLeft	bool	FIELD_BOOLEAN	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6400	0x4	m_flNextCoverLOSCheck	float	FIELD_TIME	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6404	0x4	m_iFailedCoverLOSChecks	int	FIELD_INTEGER	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6408	0x1	m_bForceCoverLOSCheck	bool	FIELD_BOOLEAN	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x640c	0x4	m_iPeekOutCount	int	FIELD_INTEGER	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6410	0x1	m_bAggressiveAnims	bool	FIELD_BOOLEAN	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6414	0x4	m_iCowerAnimOffset	int	FIELD_INTEGER	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6418	0x4	m_flNextSeeSoundSourceTime	float	FIELD_TIME	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x641c	0x4	m_flNextFleeSoundTime	float	FIELD_TIME	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6420	0x4	m_iPercentOccludedWait	int	FIELD_INTEGER	1	KEY key=percent_occluded_wait	CAI_BaseNPCTroika	datamap	0	2
CAI_BaseNPCTroika	0x6424	0x4	m_iPercentOccludedCover	int	FIELD_INTEGER	1	KEY key=percent_occluded_cover	CAI_BaseNPCTroika	datamap	0	2
CAI_BaseNPCTroika	0x6428	0x4	m_iPercentOccludedWalk	int	FIELD_INTEGER	1	KEY key=percent_occluded_walk	CAI_BaseNPCTroika	datamap	0	2
CAI_BaseNPCTroika	0x642c	0x4	m_iPercentOccludedFlank	int	FIELD_INTEGER	1	KEY key=percent_occluded_flank	CAI_BaseNPCTroika	datamap	0	2
CAI_BaseNPCTroika	0x6430	0x4	m_iPercentOccludedChase	int	FIELD_INTEGER	1	KEY key=percent_occluded_chase	CAI_BaseNPCTroika	datamap	0	1
CAI_BaseNPCTroika	0x6434	0x1	m_bAllowAlertLookaround	bool	FIELD_BOOLEAN	1	KEY key=allow_alert_lookaround	CAI_BaseNPCTroika	datamap	0	1
CAI_BaseNPCTroika	0x6435	0x1	m_bStayEntrenched	bool	FIELD_BOOLEAN	1	KEY key=stay_entrenched	CAI_BaseNPCTroika	datamap	0	5
CAI_BaseNPCTroika	0x6436	0x1	m_bAllowKickHintUse	bool	FIELD_BOOLEAN	1	KEY key=allow_kick_hint_use	CAI_BaseNPCTroika	datamap	0	2
CAI_BaseNPCTroika	0x6438	0x4	m_flKickPhysicsPropSearchTimer	float	FIELD_TIME	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x643c	0x4	m_hKickPhysicsProp	EHANDLE	FIELD_EHANDLE	1		CAI_BaseNPCTroika	datamap	2	1
CAI_BaseNPCTroika	0x6440		m_flNextShootAtHintSearchTime	float		1		CAI_BaseNPCTroika	doc	4	1
CAI_BaseNPCTroika	0x6444		m_pShootAtHint	CAI_Hint*		1		CAI_BaseNPCTroika	walked	12	6
CAI_BaseNPCTroika	0x6448	0x4	m_hHintCoverObject	EHANDLE	FIELD_EHANDLE	1		CAI_BaseNPCTroika	datamap	2	5
CAI_BaseNPCTroika	0x644c	0x4	m_eAlternateAI	int	FIELD_INTEGER	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6450	0x4	m_flAlternateAIExpireTimer	float	FIELD_TIME	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6454	0x4	m_actPreOpenDoor	int	FIELD_INTEGER	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6458	0x4	m_flIgnoreCollisionTimer	float	FIELD_TIME	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x645c	0xc	m_vecHuntPatrolTarget	Vector	FIELD_VECTOR	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6468	0xc	m_vecHeldPosition	Vector	FIELD_VECTOR	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6474	0x4	m_flHuntExpireTimer	float	FIELD_TIME	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6478	0x4	m_sFollowerBoss	string_t	FIELD_STRING	1	KEY key=follower_boss	CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x647c		m_hFollowerBoss	EHANDLE		1		CAI_BaseNPCTroika	doc	2	7
CAI_BaseNPCTroika	0x6480	0x4	m_sFollowerType	string_t	FIELD_STRING	1	KEY key=follower_type	CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6484		m_flFollowerDistanceBackAway	float		1		CAI_BaseNPCTroika	doc	0	3
CAI_BaseNPCTroika	0x6488		m_flFollowerDistanceWalkTo	float		1		CAI_BaseNPCTroika	doc	0	3
CAI_BaseNPCTroika	0x648c		m_flFollowerDistanceRunTo	float		1		CAI_BaseNPCTroika	doc	0	2
CAI_BaseNPCTroika	0x6490	0x4	m_iBurstFireCount	int	FIELD_INTEGER	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6494	0x1	m_bReturnToInitialPos	bool	FIELD_BOOLEAN	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6495	0x1	m_bForceDialogStart	bool	FIELD_BOOLEAN	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x6496	0x1	m_bIsBossMonster	bool	FIELD_BOOLEAN	1	KEY key=is_bossmonster	CAI_BaseNPCTroika	datamap	1	0
CAI_BaseNPCTroika	0x6497		m_bInBossRegistry	bool		1		CAI_BaseNPCTroika	doc	2	1
CAI_BaseNPCTroika	0x6498	0x1	m_bJumping	bool	FIELD_BOOLEAN	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x649c	0xc	m_vJumpOrigin	Vector	FIELD_VECTOR	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x64a8	0xc	m_vJumpTarget	Vector	FIELD_VECTOR	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x64b4	0x4	m_fJumpHeight	float	FIELD_FLOAT	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x64b8	0x4	m_fJumpGravity	float	FIELD_FLOAT	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x64bc	0x4	m_nTimesTalked	int	FIELD_INTEGER	1	KEY key=times_talked	CAI_BaseNPCTroika	datamap	0	1
CAI_BaseNPCTroika	0x64c0	0x1	m_bIsTalking	bool	FIELD_BOOLEAN	1		CAI_BaseNPCTroika	datamap	1	1
CAI_BaseNPCTroika	0x64c4	0x4	m_sDefaultCamera	string_t	FIELD_STRING	1	KEY key=default_camera	CAI_BaseNPCTroika	datamap	1	1
CAI_BaseNPCTroika	0x64c8	0x4	m_CurrStance	int	FIELD_INTEGER	1		CAI_BaseNPCTroika	datamap	1	1
CAI_BaseNPCTroika	0x64cc	0x4	m_flTalkTime	float	FIELD_TIME	1		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x64d0		m_idxNoDeformExpression	int		1		CAI_BaseNPCTroika	walked	2	0
CAI_BaseNPCTroika	0x64d4	0x4	m_nCurrDisposition	int	FIELD_INTEGER	1		CAI_BaseNPCTroika	datamap	1	2
CAI_BaseNPCTroika	0x64d8	0x4	m_flMinBlink	float	FIELD_FLOAT	1		CAI_BaseNPCTroika	datamap	1	1
CAI_BaseNPCTroika	0x64dc	0x4	m_flMaxBlink	float	FIELD_FLOAT	1		CAI_BaseNPCTroika	datamap	1	0
CAI_BaseNPCTroika	0x64e0	0x1	m_bInDispositionFidget	bool	FIELD_BOOLEAN	1		CAI_BaseNPCTroika	datamap	1	1
CAI_BaseNPCTroika	0x64e1	0x1	m_bInStanceChange	bool	FIELD_BOOLEAN	1		CAI_BaseNPCTroika	datamap	1	1
CAI_BaseNPCTroika	0x64e4	0x4	m_flStanceTime	float	FIELD_TIME	1		CAI_BaseNPCTroika	datamap	1	1
CAI_BaseNPCTroika	0x64e8		m_iDispositionModelIndex	int		1		CAI_BaseNPCTroika	walked	2	0
CAI_BaseNPCTroika	0x64ec	0x60	m_szDialogQue	char	FIELD_CHARACTER	96		CAI_BaseNPCTroika	datamap		
CAI_BaseNPCTroika	0x654c		m_bDialogQueIsFinal	bool		1		CAI_BaseNPCTroika	walked	1	2
CAI_BaseNPCTroika	0x6550	0x4	m_flSpeechVol	float	FIELD_FLOAT	1		CAI_BaseNPCTroika	datamap	1	1
CAI_BaseNPCTroika	0x6554		m_hDialogScene	EHANDLE		1		CAI_BaseNPCTroika	doc	2	5
CAI_BaseNPCTroika	0x6558	0x4	m_sDefaultDisposition	string_t	FIELD_STRING	1	KEY key=default_disposition	CAI_BaseNPCTroika	datamap	1	1
